Unnamed: 0,חדרים,"מ""ר",סכום,גוש,חלקה,נכס,שנה
1211,4.0,77.57,1420000,3934,151,10,2017
1212,4.0,77.57,950000,3934,151,10,2012
1215,4.0,80.75,1730000,5031,4,49,2021
1216,4.0,80.75,1100000,5031,4,49,2011
1217,4.0,80.75,565000,5031,4,49,2003
1218,4.0,90.93,1680000,7281,143,32,2021
1219,4.0,90.93,1010000,7281,143,32,2015
1220,4.0,90.93,445000,7281,143,32,2007
1227,4.0,95.0,2530000,5096,6,48,2021
1228,4.0,95.0,1780000,5096,6,48,2012
1229,4.0,95.0,925000,5096,6,48,2001
1230,4.0,92.9,2980000,2704,55,537,2021
1231,4.0,92.9,2055000,2704,55,537,2013
1232,4.0,92.9,1650000,2704,55,537,2010
1233,4.0,82.0,1580000,4242,365,4,2021
1234,4.0,82.0,1300000,4242,365,4,2017
1235,4.0,103.7,1742000,3939,288,26,2021
1236,4.0,103.7,1060000,3939,288,26,2019
1241,4.0,113.9,2175000,6287,221,11,2021
1242,4.0,113.9,1475000,6287,221,11,2012
1243,4.0,113.9,862000,6287,221,11,2004
1247,4.0,90.52,1670000,3929,808,11,2021
1248,4.0,90.52,1120000,3929,808,11,2012
1253,4.0,70.78,1835000,3937,11,9,2021
1254,4.0,70.78,1205000,3937,11,9,2013
1255,4.0,70.78,623000,3937,11,9,2001
1256,4.0,79.54,1820000,3945,140,9,2021
1257,4.0,79.54,1632000,3945,140,9,2018
1261,4.0,91.34,2170000,5387,28,8,2021
1262,4.0,91.34,1300000,5387,28,8,2013
1263,4.0,102.32,2050000,3929,1038,15,2021
1264,4.0,102.32,1650000,3929,1038,15,2012
1265,4.0,102.32,888000,3929,1038,15,2001
1266,4.0,76.7,855000,5036,17,63,2021
1267,4.0,76.7,600000,5036,17,63,2007
1270,4.0,77.26,1690000,6288,109,75,2021
1271,4.0,77.26,960000,6288,109,75,2009
1272,4.0,77.26,682000,6288,109,75,2005
1273,4.0,98.18,2970000,2704,55,119,2021
1274,4.0,98.18,1420000,2704,55,119,2008
1275,4.0,81.7,2050000,5115,74,13,2021
1276,4.0,81.7,1350000,5115,74,13,2011
1277,4.0,98.97,2210000,3939,539,32,2021
1278,4.0,98.97,2110000,3939,539,32,2017
1279,4.0,71.0,1410000,3928,255,8,2021
1280,4.0,71.0,1350000,3928,255,8,2019
1285,4.0,78.12,1550000,3928,64,7,2021
1286,4.0,78.12,700000,3928,64,7,2008
1287,4.0,90.18,2350000,5182,26,19,2021
1288,4.0,90.18,1400000,5182,26,19,2012
1290,4.0,75.25,1720000,3945,61,8,2021
1291,4.0,75.25,675000,3945,61,8,2001
1292,4.0,126.0,3070000,7374,103,14,2021
1293,4.0,126.0,1760000,7374,103,14,2012
1298,4.0,84.0,1700000,6286,272,24,2021
1299,4.0,84.0,1585000,6286,272,24,2016
1300,4.0,84.0,1100000,6286,272,24,2010
1301,4.0,84.0,588000,6286,272,24,1999
1305,4.0,86.44,1605000,3930,170,7,2021
1306,4.0,86.44,1345000,3930,170,7,2017
1312,4.0,92.0,1400000,7282,150,2,2021
1313,4.0,92.0,940000,7282,150,2,2013
1314,4.0,82.83,1590000,3930,216,4,2021
1315,4.0,82.83,1200000,3930,216,4,2016
1316,4.0,100.99,2700000,7375,77,13,2021
1317,4.0,100.99,2255000,7375,77,13,2017
1319,4.0,92.3,3000000,5182,17,28,2021
1320,4.0,92.3,836000,5182,17,28,1998
1321,4.0,98.6,1720000,6286,272,126,2021
1322,4.0,98.6,1300000,6286,272,126,2012
1323,4.0,98.6,771000,6286,272,126,2002
1324,4.0,112.0,2850000,2704,55,294,2021
1325,4.0,112.0,2278431,2704,55,294,2011
1326,4.0,112.0,1265000,2704,55,294,2008
1332,4.0,77.1,1610000,6288,102,12,2021
1333,4.0,77.1,692000,6288,102,12,1999
1334,4.0,80.8,900000,6286,272,139,2021
1335,4.0,80.8,1332000,6286,272,139,2014
1336,4.0,80.8,1145000,6286,272,139,2012
1337,4.0,80.8,730000,6286,272,139,2007
1338,4.0,98.8,2120000,3930,553,4,2021
1339,4.0,98.8,1420000,3930,553,4,2012
1340,4.0,121.5,2230000,3926,854,17,2021
1341,4.0,121.5,1650000,3926,854,17,2015
1345,4.0,76.35,1750000,7282,185,37,2021
1346,4.0,76.35,1375000,7282,185,37,2018
1348,4.0,76.0,1660000,7281,10,24,2021
1349,4.0,76.0,426000,7281,10,24,2001
1350,4.0,101.32,2350000,5116,24,50,2021
1351,4.0,101.32,2250000,5116,24,50,2017
1353,4.0,107.26,2050000,3945,702,7,2021
1354,4.0,107.26,1750000,3945,702,7,2016
1355,4.0,107.26,1827000,3945,702,7,2007
1356,4.0,107.26,732000,3945,702,7,2000
1357,4.0,74.7,1860000,3939,421,9,2021
1358,4.0,74.7,1320000,3939,421,9,2011
1359,4.0,74.7,750000,3939,421,9,2002
1360,4.0,86.28,1600000,3930,73,19,2021
1361,4.0,86.28,1480000,3930,73,19,2018
1368,4.0,76.0,1720000,3933,29,29,2021
1369,4.0,76.0,910000,3933,29,29,2011
1370,4.0,76.0,696000,3933,29,29,2002
1371,4.0,94.0,2400000,2717,35,27,2021
1372,4.0,94.0,1850000,2717,35,27,2014
1375,4.0,72.0,1730000,6288,101,9,2021
1376,4.0,72.0,1120000,6288,101,9,2012
1377,4.0,72.0,688000,6288,101,9,2007
1378,4.0,72.0,668000,6288,101,9,1999
1379,4.0,84.1,1800000,6286,272,11,2021
1380,4.0,84.1,574000,6286,272,11,1999
1381,4.0,95.35,1640000,3939,310,27,2021
1382,4.0,95.35,1000000,3939,310,27,2009
1383,4.0,95.35,600000,3939,310,27,2005
1384,4.0,95.35,625000,3939,310,27,1999
1385,4.0,88.75,1310000,3929,509,8,2021
1386,4.0,88.75,566000,3929,509,8,2003
1387,4.0,88.09,1690000,3945,43,10,2021
1388,4.0,88.09,606000,3945,43,10,2004
1389,4.0,68.61,1495000,3926,834,13,2021
1390,4.0,68.61,850000,3926,834,13,2009
1391,4.0,81.7,2110000,5116,80,5,2021
1392,4.0,81.7,1425000,5116,80,5,2013
1396,4.0,96.15,1950000,3939,440,18,2021
1397,4.0,96.15,1000000,3939,440,18,2008
1398,4.0,83.59,2200000,5115,25,4,2021
1399,4.0,83.59,1640000,5115,25,4,2015
1400,4.0,83.59,866000,5115,25,4,2007
1401,4.0,83.59,889000,5115,25,4,2000
1402,4.0,88.1,1055000,4746,6,15,2021
1403,4.0,88.1,751000,4746,6,15,1998
1405,4.0,97.15,2580000,5182,16,23,2021
1406,4.0,97.15,1475000,5182,16,23,2009
1407,4.0,100.45,2415000,5182,15,29,2021
1408,4.0,100.45,1790000,5182,15,29,2012
1410,4.0,110.9,2800000,7374,102,13,2021
1411,4.0,110.9,1450000,7374,102,13,2009
1412,4.0,82.71,1950000,3937,18,8,2021
1413,4.0,82.71,1400000,3937,18,8,2015
1416,4.0,85.71,1975000,2717,33,11,2021
1417,4.0,85.71,880000,2717,33,11,2008
1418,4.0,85.71,564000,2717,33,11,2007
1419,4.0,91.95,2675000,2717,36,75,2021
1420,4.0,91.95,2300000,2717,36,75,2017
1421,4.0,91.95,1680000,2717,36,75,2012
1422,4.0,91.95,1350000,2717,36,75,2008
1425,4.0,86.88,1530000,3928,673,30,2021
1426,4.0,86.88,1080000,3928,673,30,2011
1427,4.0,86.88,670000,3928,673,30,2007
1431,4.0,76.4,1540000,7282,185,14,2021
1432,4.0,76.4,537000,7282,185,14,2001
1433,4.0,91.57,1765000,3934,228,3,2021
1434,4.0,91.57,985000,3934,228,3,2010
1435,4.0,106.0,2925000,2704,55,285,2021
1436,4.0,106.0,2947971,2704,55,285,2011
1437,4.0,99.11,1780000,3945,824,15,2021
1438,4.0,99.11,1250000,3945,824,15,2014
1441,4.0,109.4,2120000,5038,4,75,2021
1442,4.0,109.4,799000,5038,4,75,2006
1448,4.0,91.14,1550000,3929,278,9,2021
1449,4.0,91.14,658000,3929,278,9,2002
1450,4.0,76.63,1790000,6823,181,39,2021
1451,4.0,76.63,1670000,6823,181,39,2019
1452,4.0,76.63,1495000,6823,181,39,2015
1453,4.0,76.63,674000,6823,181,39,2007
1454,4.0,79.0,1573000,3936,92,3,2021
1455,4.0,79.0,1344000,3936,92,3,2016
1457,4.0,84.03,1600000,3945,650,6,2021
1458,4.0,84.03,1495000,3945,650,6,2019
1459,4.0,84.03,563000,3945,650,6,2000
1463,4.0,104.03,1900000,3926,891,24,2021
1464,4.0,104.03,1240000,3926,891,24,2012
1468,4.0,90.92,1640000,3928,258,7,2021
1469,4.0,90.92,498000,3928,258,7,2004
1479,4.0,79.4,1470000,3928,340,3,2021
1480,4.0,79.4,734000,3928,340,3,2004
1481,4.0,102.5,2525000,6286,398,10,2021
1482,4.0,102.5,1225000,6286,398,10,2009
1483,4.0,110.8,2370000,7374,102,8,2021
1484,4.0,110.8,1460000,7374,102,8,2010
1485,4.0,102.85,2130000,5116,10,3,2021
1486,4.0,102.85,1690000,5116,10,3,2015
1487,4.0,115.5,2400000,3926,854,15,2021
1488,4.0,115.5,1680000,3926,854,15,2015
1490,4.0,95.03,2130000,3930,173,7,2021
1491,4.0,95.03,878000,3930,173,7,1999
1494,4.0,82.16,1540000,6286,141,41,2021
1495,4.0,82.16,1275000,6286,141,41,2016
1496,4.0,82.16,600000,6286,141,41,2009
1497,4.0,82.16,462000,6286,141,41,1999
1498,4.0,96.8,2080000,6286,272,162,2021
1499,4.0,96.8,2050000,6286,272,162,2019
1500,4.0,96.8,1310000,6286,272,162,2012
1501,4.0,96.8,1175000,6286,272,162,2008
1502,4.0,96.8,838000,6286,272,162,2002
1503,4.0,78.0,1850000,3928,431,21,2021
1504,4.0,78.0,1300000,3928,431,21,2011
1505,4.0,78.0,787000,3928,431,21,2002
1506,4.0,107.77,2370000,6286,398,8,2021
1507,4.0,107.77,1140000,6286,398,8,2012
1508,4.0,107.77,1319000,6286,398,8,2010
1509,4.0,119.6,2870000,3930,690,6,2021
1510,4.0,119.6,1754000,3930,690,6,2011
1514,4.0,98.2,2200000,5387,63,40,2021
1515,4.0,98.2,1430000,5387,63,40,2015
1516,4.0,98.2,1460000,5387,63,40,2012
1517,4.0,92.37,2300000,3936,162,7,2021
1518,4.0,92.37,1600000,3936,162,7,2013
1519,4.0,81.0,2630000,7373,72,15,2021
1520,4.0,81.0,2450000,7373,72,15,2019
1524,4.0,86.91,1720000,3930,325,5,2021
1525,4.0,86.91,1330000,3930,325,5,2013
1526,4.0,86.91,906000,3930,325,5,2010
1527,4.0,91.0,1850000,5036,48,43,2021
1528,4.0,91.0,1470000,5036,48,43,2016
1529,4.0,121.83,2665000,7374,103,12,2021
1530,4.0,121.83,2300000,7374,103,12,2019
1537,4.0,84.0,1336000,3926,1136,6,2021
1538,4.0,84.0,945000,3926,1136,6,2009
1539,4.0,84.0,698000,3926,1136,6,2001
1540,4.0,110.3,2150000,5038,2,44,2021
1541,4.0,110.3,926000,5038,2,44,2007
1542,4.0,94.04,2270000,6286,398,35,2021
1543,4.0,94.04,1280000,6286,398,35,2010
1548,4.0,106.28,1820000,3930,379,41,2021
1549,4.0,106.28,1570000,3930,379,41,2017
1550,4.0,106.28,760000,3930,379,41,2007
1551,4.0,96.05,1690000,3929,820,25,2021
1552,4.0,96.05,1050000,3929,820,25,2011
1558,4.0,73.66,1590000,3928,57,9,2021
1559,4.0,73.66,1165000,3928,57,9,2014
1560,4.0,73.66,611000,3928,57,9,2003
1561,4.0,75.14,1700000,3934,92,6,2021
1562,4.0,75.14,1150000,3934,92,6,2010
1566,4.0,105.01,2170000,3939,445,13,2021
1567,4.0,105.01,1745000,3939,445,13,2015
1568,4.0,105.01,1450000,3939,445,13,2010
1569,4.0,105.01,855000,3939,445,13,2005
1570,4.0,86.1,1725000,3930,298,7,2021
1571,4.0,86.1,1250000,3930,298,7,2011
1572,4.0,72.0,880000,6288,101,1,2021
1573,4.0,72.0,1110000,6288,101,1,2013
1574,4.0,87.04,2000000,3926,1200,5,2021
1575,4.0,87.04,1770000,3926,1200,5,2018
1579,4.0,80.43,1660000,3936,246,9,2021
1580,4.0,80.43,628000,3936,246,9,2007
1581,4.0,91.95,2400000,2717,35,46,2021
1582,4.0,91.95,1950000,2717,35,46,2014
1583,4.0,91.95,1600000,2717,35,46,2010
1584,4.0,91.95,1123000,2717,35,46,2007
1590,4.0,85.0,1450000,3939,303,9,2021
1591,4.0,85.0,1105000,3939,303,9,2014
1592,4.0,85.0,2416000,3939,303,9,2002
1599,4.0,98.48,2450000,5182,26,12,2021
1600,4.0,98.48,1300000,5182,26,12,2008
1603,4.0,94.48,2450000,3926,1049,2,2021
1604,4.0,94.48,1022000,3926,1049,2,1999
1605,4.0,101.37,1850000,3928,776,26,2021
1606,4.0,101.37,1250000,3928,776,26,2014
1607,4.0,101.37,869000,3928,776,26,2005
1608,4.0,101.37,653000,3928,776,26,2003
1609,4.0,84.29,1660000,3926,395,9,2021
1610,4.0,84.29,1525000,3926,395,9,2018
1618,4.0,87.59,1720000,3936,268,5,2021
1619,4.0,87.59,1200000,3936,268,5,2011
1624,4.0,96.25,2590000,2717,36,32,2021
1625,4.0,96.25,1110000,2717,36,32,2008
1627,4.0,82.67,2300000,5182,24,36,2021
1628,4.0,82.67,1515000,5182,24,36,2013
1631,4.0,91.68,1350000,3926,86,9,2021
1632,4.0,91.68,578000,3926,86,9,2000
1633,4.0,88.17,1940000,3939,501,139,2021
1634,4.0,88.17,1375000,3939,501,139,2012
1635,4.0,88.17,740000,3939,501,139,2001
1636,4.0,64.8,1810000,7281,64,1,2021
1637,4.0,64.8,1430000,7281,64,1,2016
1638,4.0,92.6,2410000,5036,156,28,2021
1639,4.0,92.6,1026000,5036,156,28,2009
1644,4.0,71.0,1525000,5036,65,24,2021
1645,4.0,71.0,1200000,5036,65,24,2015
1646,4.0,71.0,631000,5036,65,24,2006
1647,4.0,71.0,662000,5036,65,24,2002
1648,4.0,71.0,673000,5036,65,24,1999
1649,4.0,97.0,2055000,6287,291,8,2021
1650,4.0,97.0,1429000,6287,291,8,2013
1651,4.0,97.0,900000,6287,291,8,2007
1652,4.0,93.0,2010000,5039,24,77,2021
1653,4.0,93.0,1340000,5039,24,77,2010
1659,4.0,82.95,1510000,3926,556,7,2021
1660,4.0,82.95,1470000,3926,556,7,2018
1661,4.0,82.95,1023000,3926,556,7,2012
1662,4.0,82.95,730000,3926,556,7,2008
1663,4.0,67.8,1700000,3925,436,10,2021
1664,4.0,67.8,1070000,3925,436,10,2012
1665,4.0,84.02,1800000,3928,325,4,2021
1666,4.0,84.02,1330000,3928,325,4,2015
1668,4.0,88.06,1940000,3931,63,57,2021
1669,4.0,88.06,1455000,3931,63,57,2014
1671,4.0,76.76,1580000,6288,103,11,2021
1672,4.0,76.76,1100000,6288,103,11,2013
1673,4.0,76.76,537000,6288,103,11,2000
1675,4.0,80.9,785000,3933,78,3,2021
1676,4.0,80.9,1390000,3933,78,3,2017
1677,4.0,80.9,850000,3933,78,3,2009
1678,4.0,80.9,1146000,3933,78,3,2002
1679,4.0,95.6,1815000,5036,94,46,2021
1680,4.0,95.6,1700000,5036,94,46,2017
1681,4.0,77.19,1750000,3930,407,17,2021
1682,4.0,77.19,1480000,3930,407,17,2019
1683,4.0,69.52,1842000,5114,38,80,2021
1684,4.0,69.52,1174000,5114,38,80,2009
1685,4.0,69.52,817000,5114,38,80,2005
1686,4.0,69.52,790000,5114,38,80,2003
1687,4.0,69.52,644000,5114,38,80,1998
1688,4.0,111.0,1850000,3932,189,7,2021
1689,4.0,111.0,890000,3932,189,7,2008
1690,4.0,112.1,2500000,6286,325,15,2021
1691,4.0,112.1,2245000,6286,325,15,2018
1692,4.0,112.1,1355000,6286,325,15,2010
1693,4.0,119.92,2080000,3929,625,12,2021
1694,4.0,119.92,1325000,3929,625,12,2015
1695,4.0,80.7,1560000,3939,293,11,2021
1696,4.0,80.7,959000,3939,293,11,2014
1697,4.0,80.7,499000,3939,293,11,1998
1698,4.0,89.28,1660000,3930,627,8,2021
1699,4.0,89.28,1135000,3930,627,8,2013
1700,4.0,89.28,695000,3930,627,8,2002
1701,4.0,74.94,1530000,3926,135,6,2021
1702,4.0,74.94,1200000,3926,135,6,2014
1703,4.0,74.94,832000,3926,135,6,2009
1704,4.0,74.94,576000,3926,135,6,2006
1705,4.0,119.0,3135000,7373,55,30,2021
1706,4.0,119.0,2800000,7373,55,30,2009
1708,4.0,86.08,1750000,3929,784,24,2021
1709,4.0,86.08,1070000,3929,784,24,2009
1710,4.0,99.5,2063000,5039,40,9,2021
1711,4.0,99.5,1475000,5039,40,9,2013
1712,4.0,78.8,1900000,5182,16,45,2021
1713,4.0,78.8,1710000,5182,16,45,2016
1714,4.0,78.8,662000,5182,16,45,1998
1715,4.0,78.7,1630000,5387,8,8,2021
1716,4.0,78.7,1215000,5387,8,8,2015
1717,4.0,78.7,820000,5387,8,8,2008
1720,4.0,97.0,1945000,5036,194,44,2021
1721,4.0,97.0,1360000,5036,194,44,2014
1727,4.0,89.81,2275000,3945,727,48,2021
1728,4.0,89.81,810000,3945,727,48,2003
1729,4.0,99.3,1940000,5387,77,12,2021
1730,4.0,99.3,1250000,5387,77,12,2011
1731,4.0,99.3,1027000,5387,77,12,2008
1732,4.0,77.45,1680000,3930,429,11,2021
1733,4.0,77.45,959000,3930,429,11,2012
1738,4.0,77.44,1720000,6288,108,37,2021
1739,4.0,77.44,1269000,6288,108,37,2014
1740,4.0,77.44,644000,6288,108,37,2004
1741,4.0,104.98,2680000,3946,328,53,2021
1742,4.0,104.98,2140000,3946,328,53,2016
1743,4.0,104.98,1251000,3946,328,53,2007
1744,4.0,106.2,1885000,6287,219,23,2021
1745,4.0,106.2,1510000,6287,219,23,2014
1746,4.0,86.04,1520000,3939,304,8,2021
1747,4.0,86.04,1325000,3939,304,8,2016
1749,4.0,69.73,1570000,3928,109,14,2021
1750,4.0,69.73,815000,3928,109,14,2010
1751,4.0,69.73,535000,3928,109,14,2001
1753,4.0,88.0,1690000,3939,285,24,2021
1754,4.0,88.0,1165000,3939,285,24,2013
1755,4.0,104.0,2260000,2717,18,5,2021
1756,4.0,104.0,2200000,2717,18,5,2017
1757,4.0,104.0,834000,2717,18,5,2003
1758,4.0,83.0,1560000,5036,23,12,2021
1759,4.0,83.0,1312000,5036,23,12,2016
1760,4.0,83.0,655000,5036,23,12,2008
1764,4.0,113.1,2320000,6287,222,26,2021
1765,4.0,113.1,1860000,6287,222,26,2018
1766,4.0,103.2,1950000,5036,24,11,2021
1767,4.0,103.2,1800000,5036,24,11,2016
1768,4.0,103.2,832000,5036,24,11,2003
1769,4.0,77.44,1740000,6288,108,49,2021
1770,4.0,77.44,1250000,6288,108,49,2014
1774,4.0,77.44,1710000,6288,108,21,2021
1775,4.0,77.44,611000,6288,108,21,2004
1777,4.0,97.0,2400000,5096,7,22,2021
1778,4.0,97.0,1234000,5096,7,22,2007
1788,4.0,82.18,1620000,3928,326,3,2021
1789,4.0,82.18,679000,3928,326,3,2007
1790,4.0,82.18,691000,3928,326,3,2001
1791,4.0,103.01,2400000,3928,162,7,2021
1792,4.0,103.01,1080000,3928,162,7,2004
1793,4.0,70.0,1750000,5115,30,7,2021
1794,4.0,70.0,1550000,5115,30,7,2015
1795,4.0,70.0,1158000,5115,30,7,2011
1796,4.0,70.0,685000,5115,30,7,2004
1797,4.0,76.51,1750000,6823,181,19,2021
1798,4.0,76.51,1405000,6823,181,19,2014
1799,4.0,76.51,870000,6823,181,19,2009
1800,4.0,76.51,730000,6823,181,19,2007
1801,4.0,121.72,2460000,7374,103,19,2021
1802,4.0,121.72,1597000,7374,103,19,2012
1806,4.0,90.06,1650000,3928,771,24,2021
1807,4.0,90.06,1150000,3928,771,24,2013
1808,4.0,90.06,1000000,3928,771,24,2012
1809,4.0,90.06,656000,3928,771,24,1998
1810,4.0,80.0,2110000,5387,79,11,2021
1811,4.0,80.0,1150000,5387,79,11,2009
1812,4.0,80.0,760000,5387,79,11,1999
1813,4.0,80.49,1740000,6288,106,30,2021
1814,4.0,80.49,1692000,6288,106,30,2017
1815,4.0,80.49,970000,6288,106,30,2009
1816,4.0,80.49,661000,6288,106,30,1999
1820,4.0,84.2,2060000,5387,22,38,2021
1821,4.0,84.2,733000,5387,22,38,2007
1827,4.0,100.0,2125000,5182,62,6,2021
1828,4.0,100.0,1140000,5182,62,6,2008
1829,4.0,100.0,687000,5182,62,6,1998
1830,4.0,93.0,1550000,3929,1015,6,2021
1831,4.0,93.0,624000,3929,1015,6,1998
1832,4.0,84.0,1760000,3933,37,5,2021
1833,4.0,84.0,1570000,3933,37,5,2016
1834,4.0,84.0,689000,3933,37,5,2003
1835,4.0,87.67,1870000,6288,112,35,2021
1836,4.0,87.67,1340000,6288,112,35,2014
1837,4.0,87.67,715000,6288,112,35,2005
1838,4.0,93.0,2200000,3926,1112,5,2021
1839,4.0,93.0,1760000,3926,1112,5,2016
1840,4.0,93.0,850000,3926,1112,5,2008
1841,4.0,104.33,2560000,4247,566,1,2021
1842,4.0,104.33,1660000,4247,566,1,2010
1846,4.0,78.0,1720000,5036,77,27,2021
1847,4.0,78.0,1560000,5036,77,27,2016
1848,4.0,78.0,1215000,5036,77,27,2012
1855,4.0,79.08,1550000,3929,477,1,2021
1856,4.0,79.08,780000,3929,477,1,2009
1857,4.0,79.08,536000,3929,477,1,2001
1858,4.0,84.7,1850000,3930,615,4,2021
1859,4.0,84.7,1375000,3930,615,4,2013
1860,4.0,84.7,650000,3930,615,4,2001
1861,4.0,86.96,1660000,5036,177,21,2021
1862,4.0,86.96,1420000,5036,177,21,2017
1865,4.0,92.3,1650000,3929,297,3,2021
1866,4.0,92.3,668000,3929,297,3,2002
1869,4.0,83.39,1520000,3931,63,2,2021
1870,4.0,83.39,1500000,3931,63,2,2017
1871,4.0,83.39,1520000,3931,63,2,2016
1873,4.0,96.6,1900000,5114,37,119,2021
1874,4.0,96.6,920000,5114,37,119,2003
1875,4.0,96.6,810000,5114,37,119,1999
1876,4.0,99.3,2230000,5039,39,13,2021
1877,4.0,99.3,2150000,5039,39,13,2017
1878,4.0,99.3,1005000,5039,39,13,2002
1879,4.0,99.3,886000,5039,39,13,2001
1880,4.0,79.81,775000,3930,557,5,2021
1881,4.0,79.81,862000,3930,557,5,2007
1886,4.0,93.0,2220000,5182,4,31,2021
1887,4.0,93.0,1199000,5182,4,31,2009
1892,4.0,100.92,2500000,3946,328,17,2021
1893,4.0,100.92,1038000,3946,328,17,2007
1895,4.0,69.0,1790000,3945,640,7,2021
1896,4.0,69.0,1300000,3945,640,7,2017
1897,4.0,69.0,549000,3945,640,7,2003
1898,4.0,69.0,539000,3945,640,7,2001
1899,4.0,93.4,2040000,3939,441,13,2021
1900,4.0,93.4,1030000,3939,441,13,2008
1901,4.0,93.4,723000,3939,441,13,2001
1902,4.0,94.0,1850000,3925,275,18,2021
1903,4.0,94.0,1275000,3925,275,18,2020
1907,4.0,84.7,1770000,3933,241,14,2021
1908,4.0,84.7,1540000,3933,241,14,2019
1909,4.0,84.7,980000,3933,241,14,2012
1910,4.0,98.15,1818000,5036,79,81,2021
1911,4.0,98.15,1400000,5036,79,81,2015
1914,4.0,91.44,1670000,6286,148,54,2021
1915,4.0,91.44,560000,6286,148,54,2000
1918,4.0,85.8,1650000,3930,288,4,2021
1919,4.0,85.8,1240000,3930,288,4,2014
1920,4.0,85.8,610000,3930,288,4,2008
1922,4.0,90.0,1450000,7281,43,15,2021
1923,4.0,90.0,441000,7281,43,15,2001
1924,4.0,84.85,1750000,3926,773,9,2021
1925,4.0,84.85,980000,3926,773,9,2010
1926,4.0,105.0,4650000,2704,55,636,2021
1927,4.0,105.0,4530000,2704,55,636,2016
1928,4.0,105.0,2010672,2704,55,636,2013
1929,4.0,105.0,3084000,2704,55,636,2012
1934,4.0,95.0,2500000,5096,5,37,2021
1935,4.0,95.0,1800000,5096,5,37,2012
1936,4.0,95.0,1600000,5096,5,37,2011
1937,4.0,95.0,1373000,5096,5,37,2000
1938,4.0,95.0,1424000,5096,5,37,2000
1939,4.0,85.38,1970000,5116,19,7,2021
1940,4.0,85.38,1250000,5116,19,7,2010
1941,4.0,76.51,1670000,6823,181,15,2021
1942,4.0,76.51,1250000,6823,181,15,2013
1943,4.0,76.51,765000,6823,181,15,2008
1945,4.0,85.0,2300000,5387,50,6,2021
1946,4.0,85.0,1450000,5387,50,6,2013
1947,4.0,85.0,818000,5387,50,6,1999
1948,4.0,79.0,1672000,3945,207,11,2021
1949,4.0,79.0,1500000,3945,207,11,2009
1950,4.0,79.0,562000,3945,207,11,2000
1955,4.0,126.48,990000,3929,625,7,2021
1956,4.0,126.48,614000,3929,625,7,2002
1957,4.0,96.0,1890000,6823,185,1,2021
1958,4.0,96.0,754000,6823,185,1,2005
1959,4.0,99.4,2500000,3946,330,55,2021
1960,4.0,99.4,1249000,3946,330,55,2007
1961,4.0,91.13,2440000,3926,1242,7,2021
1962,4.0,91.13,1200000,3926,1242,7,2012
1970,4.0,89.0,1870000,5036,34,25,2021
1971,4.0,89.0,697000,5036,34,25,2007
1972,4.0,88.0,1670000,3939,285,27,2021
1973,4.0,88.0,1240000,3939,285,27,2014
1974,4.0,86.82,1780000,3930,649,7,2021
1975,4.0,86.82,1475000,3930,649,7,2018
1978,4.0,96.86,1910000,3926,142,15,2021
1979,4.0,96.86,1450000,3926,142,15,2015
1980,4.0,96.86,1290000,3926,142,15,2012
1981,4.0,96.86,1160000,3926,142,15,2010
1983,4.0,81.0,1230000,3939,292,16,2021
1984,4.0,81.0,556000,3939,292,16,2000
1985,4.0,74.34,1350000,3928,181,10,2021
1986,4.0,74.34,462000,3928,181,10,2002
1989,4.0,92.21,1600000,3939,297,3,2021
1990,4.0,92.21,595000,3939,297,3,2005
1991,4.0,92.21,1275000,3939,297,3,2002
1992,4.0,81.0,1600000,3945,211,6,2021
1993,4.0,81.0,1250000,3945,211,6,2015
1994,4.0,81.0,709000,3945,211,6,2003
1995,4.0,96.25,2250000,2717,35,8,2021
1996,4.0,96.25,2250000,2717,35,8,2020
1997,4.0,96.25,911000,2717,35,8,2007
2000,4.0,84.28,1650000,3929,820,18,2021
2001,4.0,84.28,542000,3929,820,18,2000
2002,4.0,97.06,2240000,4247,575,5,2021
2003,4.0,97.06,1600000,4247,575,5,2017
2004,4.0,97.06,2411000,4247,575,5,2003
2006,4.0,94.05,2360000,2717,35,15,2021
2007,4.0,94.05,953000,2717,35,15,2007
2008,4.0,97.0,2275000,5748,13,31,2021
2009,4.0,97.0,2290000,5748,13,31,2013
2010,4.0,97.0,1605000,5748,13,31,2013
2013,4.0,91.35,1925000,5182,14,20,2021
2014,4.0,91.35,1335000,5182,14,20,2010
2015,4.0,91.35,1000000,5182,14,20,1999
2016,4.0,79.81,1950000,3930,557,6,2021
2017,4.0,79.81,786000,3930,557,6,2007
2019,4.0,109.2,1900000,6286,154,35,2021
2020,4.0,109.2,605000,6286,154,35,2000
2021,4.0,89.1,1990000,3937,239,8,2021
2022,4.0,89.1,1640000,3937,239,8,2015
2023,4.0,89.1,893000,3937,239,8,2002
2024,4.0,103.02,2490000,7374,130,47,2021
2025,4.0,103.02,2290000,7374,130,47,2017
2026,4.0,103.02,1270000,7374,130,47,2009
2029,4.0,96.15,2065000,3939,445,22,2021
2030,4.0,96.15,1310000,3939,445,22,2010
2031,4.0,96.15,904000,3939,445,22,2004
2032,4.0,103.02,1800000,3937,83,4,2021
2033,4.0,103.02,1200000,3937,83,4,2014
2034,4.0,103.02,572000,3937,83,4,2007
2035,4.0,90.75,1015000,5183,9,85,2021
2036,4.0,90.75,945000,5183,9,85,2005
2037,4.0,83.62,1550000,3926,430,7,2021
2038,4.0,83.62,1180000,3926,430,7,2015
